"","Group.1","long","lat"
"133",36005021501,-73.9185172,40.8490014
"134",36005021502,-73.9175273913043,40.8476468695652
"135",36005021601,-73.8649355862069,40.8372176206897
"136",36005021602,-73.8619126190476,40.8371933809524
"137",36005021700,-73.9137146969697,40.8477112727273
"138",36005021800,-73.8713968846154,40.8375567692308
"139",36005021900,-73.91967825,40.83917775
"140",36005022000,-73.8714675609756,40.8440677804878
"141",36005022101,-73.9184268333333,40.8382628888889
"142",36005022102,-73.9162448666667,40.8376168666667
"143",36005022200,-73.8559900322581,40.8358735806452
"144",36005022300,-73.915179875,40.8406821875
"145",36005022401,-73.8685817058823,40.8550248235294
"146",36005022403,-73.8652498235294,40.8565969411765
"147",36005022404,-73.8665087692308,40.8526228461538
"148",36005022500,-73.9111117,40.8401667
"149",36005022701,-73.91152828,40.8464932
"150",36005022702,-73.9139674705882,40.8446850588235
"151",36005022703,-73.9106356363636,40.8439503636364
"152",36005022800,-73.8640828888889,40.8527447222222
"153",36005022901,-73.90751625,40.8460323
"154",36005022902,-73.907354,40.8437334666667
"155",36005023000,-73.8663812083333,40.849199375
"156",36005023100,-73.9028555789474,40.8460977894737
"157",36005023200,-73.8632168636364,40.8469979545455
"158",36005023301,-73.9087734117647,40.8495285882353
"159",36005023302,-73.9048104615385,40.8481877692308
"160",36005023501,-73.9048586315789,40.8518495789474
"161",36005023502,-73.9036553809524,40.8513897619048
"162",36005023600,-73.8677263461538,40.8453133846154
"163",36005023702,-73.8974034545455,40.8605073636364
"164",36005023703,-73.8996173846154,40.8598958461538
"165",36005023704,-73.9020943636364,40.8561410909091
"166",36005023800,-73.8604519333333,40.8441494666667
"167",36005023900,-73.9033047826087,40.858622826087
"168",36005024000,-73.8690083846154,40.841030025641
"169",36005024100,-73.9061883529412,40.8528232941176
"170",36005024300,-73.9113973888889,40.8521961666667
"171",36005024400,-73.8579709411765,40.8463808235294
"172",36005024501,-73.9158624,40.8531147333333
"173",36005024502,-73.9138350714286,40.855106
"174",36005024600,-73.8612346666667,40.8521980833333
"175",36005024700,-73.9178423076923,40.8563244871795
"176",36005024800,-73.8589798076923,40.8549378846154
"177",36005025000,-73.856145631579,40.8516219473684
"178",36005025100,-73.907703826087,40.8568518695652
"179",36005025200,-73.8548838125,40.8469964375
"180",36005025300,-73.9048464375,40.86059475
"181",36005025400,-73.8526549333333,40.8487686
"182",36005025500,-73.9095941333333,40.8601154666667
"183",36005025600,-73.8509280606061,40.8440464242424
"184",36005025700,-73.9150824047619,40.8593857380952
"185",36005026100,-73.9057770967742,40.865872516129
"186",36005026300,-73.9051273333333,40.8648844444444
"187",36005026400,-73.83151565625,40.84223703125
"188",36005026500,-73.9006131,40.86590285
"189",36005026601,-73.8341363636364,40.8471995
"190",36005026602,-73.8314274193548,40.8455634516129
"191",36005026701,-73.9012778461538,40.8693346153846
"192",36005026702,-73.9003025,40.87259825
"193",36005026900,-73.9085994883721,40.8680050465116
"194",36005027300,-73.9032278064516,40.8743426129032
"195",36005027401,-73.8226766825397,40.8393132063492
"196",36005027402,-73.81803353125,40.841333
"197",36005027600,-73.8253405384615,40.8529839692308
"198",36005027700,-73.90195096875,40.87813153125
"199",36005027900,-73.8961463166667,40.8823143166667
"200",36005028100,-73.89141272,40.88409564
"201",36005028300,-73.9030974222222,40.8803169111111
"202",36005028400,-73.8368682957747,40.8507685915493
"203",36005028500,-73.9024124074074,40.8872537962963
"204",36005028600,-73.8478011176471,40.8494655882353
"205",36005028700,-73.904773125,40.8824064375
"206",36005028800,-73.8508762692308,40.8545561923077
"207",36005028900,-73.9076327,40.8789877333333
"208",36005029301,-73.9235153928571,40.8824967857143
"209",36005029302,-73.9158015777778,40.8803670888889
"210",36005029500,-73.908688037037,40.884879
"211",36005029600,-73.8463317333333,40.8561604333333
"212",36005029700,-73.9115328409091,40.8862492727273
"213",36005030000,-73.8311099333333,40.8519804
"214",36005030100,-73.9175750625,40.8833343125
"215",36005030200,-73.8239613333333,40.86248975
"216",36005030701,-73.9107284683544,40.8931997848101
"217",36005030900,-73.9142084941176,40.8996369764706
"218",36005031000,-73.8352146,40.8609079714286
"219",36005031200,-73.8425708666667,40.8616607333333
"220",36005031400,-73.8455774705882,40.8612427647059
"221",36005031600,-73.8489577647059,40.8618673529412
"222",36005031800,-73.8514502083333,40.8625449583333
"223",36005032300,-73.9077701034483,40.9048903448276
"224",36005032400,-73.8594804375,40.86189025
"225",36005032600,-73.8558264814815,40.8624047407407
"226",36005032800,-73.8631911875,40.8625403125
"227",36005033000,-73.8661136470588,40.8613781764706
"228",36005033201,-73.8698721818182,40.8584512727273
"229",36005033202,-73.8690561818182,40.8633497272727
"230",36005033400,-73.8751617216495,40.8591384020619
"231",36005033500,-73.9056247377049,40.8937830163934
"232",36005033600,-73.8690389444444,40.8686774444444
"233",36005033700,-73.9027661860465,40.9057492325581
"234",36005033800,-73.86598325,40.86843775
"235",36005034000,-73.8628548888889,40.867988
"236",36005034200,-73.86020575,40.86815175
"237",36005034300,-73.89823432,40.91024172
"238",36005034400,-73.8572603333333,40.8685929333333
"239",36005034500,-73.8989235625,40.90348353125
"240",36005034800,-73.8529166129032,40.8697116451613
"241",36005035000,-73.8481976818182,40.8684322727273
"242",36005035100,-73.9008603382353,40.8928938676471
"243",36005035600,-73.8359364146341,40.8665378536585
"244",36005035800,-73.8425066111111,40.8741368611111
"245",36005035900,-73.8834844516129,40.8398572258065
"246",36005036000,-73.8422256428571,40.8668610714286
"247",36005036100,-73.8795820526316,40.8421016842105
"248",36005036300,-73.8830535454545,40.8447187272727
"249",36005036400,-73.84985352,40.87326928
"250",36005036501,-73.8860509473684,40.8454161052632
"251",36005036502,-73.8878942727273,40.8419748636364
"252",36005036700,-73.88872475,40.8407036875
"253",36005036800,-73.8561690434783,40.8753373043478
"254",36005036901,-73.8919443157895,40.8442234736842
"255",36005036902,-73.893342,40.8427794166667
"256",36005037000,-73.8594234444444,40.8728965555556
"257",36005037100,-73.8875739047619,40.846952
"258",36005037200,-73.8641198484848,40.8735823333333
"259",36005037300,-73.8903734444444,40.8488116296296
"260",36005037400,-73.8663615882353,40.8745170588235
"261",36005037504,-73.8925171428571,40.8503356785714
"262",36005037600,-73.8692068666667,40.87502
"263",36005037800,-73.8667426956522,40.8791883913043
"264",36005037900,-73.8991077391304,40.8515975652174
"265",36005038000,-73.862979625,40.8777580833333
"266",36005038100,-73.9014405714286,40.8516520952381
"267",36005038200,-73.8545514230769,40.8773962692308
"268",36005038301,-73.8984035625,40.8570518125
"269",36005038302,-73.8952142142857,40.8574419642857
"270",36005038500,-73.89223884375,40.85687971875
"271",36005038600,-73.8487306285714,40.8793531714286
"272",36005038700,-73.8895757083333,40.858149875
"273",36005038800,-73.8554130714286,40.8794892857143
"274",36005038900,-73.8851595555556,40.8565397777778
"275",36005039000,-73.8611270714286,40.8811766428571
"276",36005039100,-73.8874879047619,40.852906047619
"277",36005039200,-73.8648298461539,40.8829416153846
"278",36005039300,-73.8833450416667,40.8520344583333
"279",36005039400,-73.8643473913043,40.885804826087
"280",36005039500,-73.8966192432432,40.8481788108108
"281",36005039600,-73.8591161764706,40.8844964117647
"282",36005039700,-73.8855130869565,40.8611521521739
"283",36005039800,-73.8536209411765,40.8827391764706
"284",36005039901,-73.89333585,40.8632283
"285",36005039902,-73.8945823684211,40.8605067894737
"286",36005040100,-73.8981439411765,40.8644044705882
"287",36005040302,-73.8921531818182,40.8679563636364
"288",36005040303,-73.8938410714286,40.869625
"289",36005040304,-73.8955034545455,40.8679683636364
"290",36005040400,-73.8515784666667,40.8861377333333
"291",36005040501,-73.89089,40.8672071538462
"292",36005040502,-73.8889371333333,40.8659560666667
"293",36005040600,-73.8572354,40.8879406
"294",36005040701,-73.8908873870968,40.8717775483871
"295",36005040702,-73.8869454166667,40.8690377916667
"296",36005040800,-73.861821,40.8897212142857
"297",36005040900,-73.8932948953488,40.8770344883721
"298",36005041100,-73.8870526842105,40.8754637368421
"299",36005041300,-73.8854155416667,40.8742191666667
"300",36005041400,-73.8552844379562,40.9049963868613
"301",36005041500,-73.8836011176471,40.8700468823529
"302",36005041800,-73.85896656,40.89711764
"303",36005041900,-73.8816543939394,40.8770761212121
"304",36005042000,-73.8602852352941,40.8928160588235
"305",36005042100,-73.8819516857143,40.8808267142857
"306",36005042200,-73.85538225,40.89140425
"307",36005042300,-73.8775367619048,40.8774647619048
"308",36005042400,-73.8494766875,40.8895244375
"309",36005042500,-73.8797951538461,40.8707053461538
"310",36005042600,-73.8428978139535,40.8905243255814
"311",36005042800,-73.8457990625,40.8947650625
"312",36005042901,-73.8744457058824,40.8753525294118
"313",36005042902,-73.8741984615385,40.8769339230769
"314",36005043000,-73.8511951052632,40.8935273157895
"315",36005043100,-73.87598453125,40.88143790625
"316",36005043400,-73.851644675,40.898232075
"317",36005043500,-73.8804271235955,40.8953554382022
"318",36005043600,-73.85053515,40.89691495
"319",36005044200,-73.84543382,40.90364978
"320",36005044400,-73.84198572,40.8999737
"321",36005044800,-73.8409840416667,40.8961935416667
"322",36005044901,-73.8733322941176,40.8976905294118
"323",36005044902,-73.869015625,40.8995199583333
"324",36005045101,-73.863830173913,40.8977823043478
"325",36005045102,-73.8633906904762,40.900509452381
"326",36005045600,-73.8170112222222,40.8884701461988
"327",36005045800,-73.8456696111111,40.8861476111111
"328",36005046000,-73.8430305,40.88160665
"329",36005046201,-73.827952047619,40.8759613174603
"330",36005046202,-73.8321052765957,40.8805991170213
"331",36005048400,-73.8340128070175,40.8864927894737
"332",36005050400,-73.8015451014493,40.8753969855072
"333",36005051600,-73.7788211875,40.845036875
"334",36047000100,-73.9935153333333,40.7005307777778
"335",36047000200,-74.0108838484849,40.6530976060606
"336",36047000301,-73.9980542702703,40.6963232432432
"337",36047000501,-73.9950583684211,40.6952507368421
"338",36047000502,-73.9929674210526,40.6949254210526
"339",36047000700,-73.998078030303,40.6925533333333
"340",36047000900,-73.9914992916667,40.6918882083333
"341",36047001100,-73.98785524,40.69323268
"342",36047001300,-73.9881937291667,40.6986018541667
"343",36047001500,-73.9828774081633,40.6943923673469
"344",36047002000,-74.0158715238095,40.6478981428571
"345",36047002100,-73.9880913623188,40.7031129565217
"346",36047002200,-74.0225713809524,40.642324
"347",36047002300,-73.984392,40.6992454545455
"348",36047002901,-73.9782037727273,40.6954391363636
"349",36047003000,-74.0282983846154,40.6396015
"350",36047003100,-73.9783644285714,40.6917183928571
"351",36047003300,-73.979491962963,40.6887057777778
"352",36047003400,-74.0386530882353,40.6427540882353
"353",36047003500,-73.9766491052632,40.6856805789474
"354",36047003600,-74.0308949473684,40.63486
"355",36047003700,-73.9847269259259,40.6896331851852
"356",36047003800,-74.0407472941177,40.6353800588235
"357",36047003900,-73.9807767647059,40.6850741764706
"358",36047004100,-73.9852522352941,40.6868199411765
"359",36047004300,-73.9900402380952,40.6884485238095
"360",36047004400,-74.0384145454545,40.6311128636364
"361",36047004500,-73.9952988,40.6875780333333
"362",36047004600,-74.0378847307692,40.6272966538462
"363",36047004700,-74.0028231632653,40.6886333265306
"364",36047004900,-73.9983804090909,40.6881563636364
"365",36047005000,-74.0413057916667,40.6243073333333
"366",36047005100,-74.003292483871,40.6831118064516
"367",36047005201,-74.04118065,40.62149055
"368",36047005202,-74.0424601904762,40.6190417142857
"369",36047005300,-74.0146659871795,40.6770478589744
"370",36047005400,-74.037297625,40.6165937083333
"371",36047005601,-74.0380208,40.61459824
"372",36047005602,-74.0381778888889,40.6112472592593
"373",36047005800,-74.0323303888889,40.6190130555556
"374",36047005900,-74.0050736956522,40.6793108043478
"375",36047006000,-74.0312991666667,40.6217392222222
"376",36047006200,-74.0304749285714,40.6248547857143
"377",36047006300,-74.0013331111111,40.6818105925926
"378",36047006400,-74.0290216666667,40.6288949333333
"379",36047006500,-73.9999624,40.6781014857143
"380",36047006600,-74.0274450666667,40.6322754666667
"381",36047006700,-73.9968678,40.68447735
"382",36047006800,-74.0267247,40.6353071
"383",36047006900,-73.99229355,40.68555265
"384",36047007000,-74.0241524333333,40.6383824333333
"385",36047007100,-73.9873363684211,40.6828814736842
"386",36047007200,-74.020665,40.6400732857143
"387",36047007400,-74.0172264615385,40.6419440769231
"388",36047007500,-73.9922438095238,40.6811224761905
"389",36047007600,-74.014899,40.6441699230769
"390",36047007700,-73.9959455555556,40.6762348888889
"391",36047007800,-74.0125712307692,40.6463953076923
"392",36047008000,-74.0100962666667,40.6488008
"393",36047008200,-74.0081477647059,40.6506415294118
"394",36047008400,-74.00491835,40.65383935
"395",36047008500,-74.00624076,40.676055
"396",36047008800,-74.0016419375,40.6501904375
"397",36047009000,-73.9974014,40.6473778
"398",36047009200,-73.9998686875,40.6452236875
"399",36047009400,-74.001399,40.6435512666667
"400",36047009600,-74.0059987692308,40.6460755384615
"401",36047009800,-74.0083302307692,40.6438354615385
"402",36047010000,-74.0106603076923,40.6415946153846
"403",36047010100,-74.0000335652174,40.6583634347826
"404",36047010200,-74.0129952307692,40.6393495384615
"405",36047010400,-74.0085896923077,40.6366889230769
"406",36047010600,-74.0062545384615,40.6389343846154
"407",36047010800,-74.0039247692308,40.6411746153846
"408",36047011000,-73.9932291333333,40.6446854
"409",36047011200,-73.9958103333333,40.6422778333333
"410",36047011400,-73.9993890588235,40.6393111176471
"411",36047011600,-74.00381755,40.63575175
"412",36047011700,-73.9936936111111,40.6684461666667
"413",36047011800,-74.0112681,40.63476515
"414",36047011900,-73.9910329444444,40.674721037037
"415",36047012000,-74.0124562105263,40.6332193157895
"416",36047012100,-73.9912619230769,40.6715166153846
"417",36047012200,-74.0177760555556,40.6378191111111
"418",36047012600,-74.0191655185185,40.6346442222222
"419",36047012700,-73.9830674,40.6817527333333
"420",36047012801,-74.0134276666667,40.6306100666667
"421",36047012901,-73.9784773043478,40.6816613478261
"422",36047012902,-73.9761692173913,40.6808117826087
"423",36047013000,-74.0211589375,40.632423125
"424",36047013100,-73.9800011111111,40.6775001666667
"425",36047013200,-74.015653,40.6277314285714
"426",36047013300,-73.9813374117647,40.6755243529412
"427",36047013400,-74.0196503703704,40.6299716296296
"428",36047013500,-73.9835300769231,40.6728534615385
"429",36047013600,-74.0218936666667,40.626526047619
"430",36047013700,-73.9855428461538,40.6704391538462
"431",36047013800,-74.0259336842105,40.6241658421053
"432",36047013900,-73.9875523846154,40.6680286923077
"433",36047014000,-74.0200768571429,40.6206263809524
"434",36047014100,-73.9896078461538,40.6655717692308
"435",36047014200,-74.0220497741935,40.6226070967742
"436",36047014300,-73.9931183157895,40.6640325789474
"437",36047014500,-73.9952674666667,40.6614895333333
"438",36047014700,-73.9895783529412,40.6600767058824
"439",36047014800,-74.0130921764706,40.6166825294118
"440",36047014900,-73.9854499,40.6621353
"441",36047015000,-74.0108900588235,40.6153531764706
"442",36047015100,-73.9828034615385,40.6657328461538
"443",36047015200,-74.024756,40.6149552272727
"444",36047015300,-73.9807939230769,40.6681436153846
"445",36047015500,-73.9787816923077,40.6705545384615
"446",36047015700,-73.9762876,40.6730685333333
"447",36047015900,-73.9715402424242,40.674614
"448",36047016000,-74.0272181333333,40.6188115666667
"449",36047016100,-73.973290875,40.6800564166667
"450",36047016200,-74.031368051282,40.6131864615385
"451",36047016300,-73.97013215,40.6793212
"452",36047016400,-74.0281944347826,40.6101704782609
"453",36047016500,-73.9738702307692,40.6702578846154
"454",36047016600,-74.0164386842105,40.6187154210526
"455",36047016700,-73.9791772142857,40.6634733928571
"456",36047016800,-74.01612455,40.6038265
"457",36047016900,-73.9808083823529,40.6599280882353
"458",36047017000,-74.0128984,40.6099928
"459",36047017100,-73.9773207142857,40.6567867619048
"460",36047017200,-74.01054415,40.60836845
"461",36047017400,-74.0124685238095,40.6028669047619
"462",36047017600,-74.0097188333333,40.6016926666667
"463",36047017800,-74.004534,40.607047
"464",36047017900,-73.9718609411765,40.6842864117647
"465",36047018000,-74.0077611176471,40.6080616470588
"466",36047018100,-73.9726459444445,40.6877582222222
"467",36047018200,-74.0026107,40.6127009
"468",36047018300,-73.9718983333333,40.6917886666667
"469",36047018400,-74.0073483076923,40.6137521538462
"470",36047018501,-73.974584375,40.6949128333333
"471",36047018600,-74.0053324545455,40.6157394545455
"472",36047018700,-73.9708618666667,40.6952619333333
"473",36047018800,-74.0026981333333,40.6174416
"474",36047019000,-74.0001570416667,40.6209533333333
"475",36047019100,-73.9647601764706,40.6958425882353
"476",36047019200,-73.9992160952381,40.6283601904762
"477",36047019300,-73.9626598947368,40.6914276842105
"478",36047019400,-74.001091,40.6257829333333
"479",36047019500,-73.9676802307692,40.6915973846154
"480",36047019600,-74.0044054,40.6234407333333
"481",36047019700,-73.9664052,40.68806625
"482",36047019800,-74.0067760588235,40.6193084705882
"483",36047019900,-73.9670403571428,40.6841705
"484",36047020000,-74.0089778235294,40.6206383529412
"485",36047020100,-73.9633137333333,40.6841474
"486",36047020200,-74.0111800588235,40.621969
"487",36047020300,-73.9650322666667,40.6801337333333
"488",36047020400,-74.0133824705882,40.6232991764706
"489",36047020500,-73.9656430769231,40.6774264615385
"490",36047020600,-74.01560625,40.62493755
"491",36047020700,-73.9677961666667,40.6747354166667
"492",36047020800,-74.0098765555556,40.6264053888889
"493",36047021000,-74.0087377777778,40.6275260555556
"494",36047021100,-73.9754154642857,40.6972202857143
"495",36047021200,-74.00595625,40.629621125
"496",36047021300,-73.9606117,40.66788445
"497",36047021400,-74.0037479473684,40.6316095263158
"498",36047021500,-73.9636861176471,40.6736061764706
"499",36047021600,-74.0003803571429,40.6329822857143
"500",36047021700,-73.9590857692308,40.672707
"501",36047021800,-73.9977578,40.6343222
"502",36047021900,-73.955318,40.6720240769231
"503",36047022000,-73.9957764117647,40.6362700588235
"504",36047022100,-73.9544501052632,40.6766052105263
"505",36047022200,-73.99348125,40.6383925
"506",36047022400,-73.990240125,40.640604375
"507",36047022600,-73.9859349,40.6421421
"508",36047022700,-73.9570856956522,40.6816166521739
"509",36047022800,-73.9814908695652,40.6394986521739
"510",36047022900,-73.9568874117647,40.6850071764706
"511",36047023000,-73.9845887777778,40.6380491666667
"512",36047023100,-73.9607011052632,40.6859993157895
"513",36047023200,-73.9864154444444,40.6364848888889
"514",36047023300,-73.9577008888889,40.6891796111111
"515",36047023400,-73.9882177692308,40.6340026153846
"516",36047023500,-73.9579667692308,40.6926756923077
"517",36047023600,-73.989965,40.6323233076923
"518",36047023800,-73.992004125,40.630598375
"519",36047024000,-73.9937720666667,40.6291554666667
"520",36047024100,-73.9535062105263,40.692711
"521",36047024200,-73.9932236086957,40.6259349130435
"522",36047024300,-73.9529093125,40.68772425
"523",36047024400,-73.9862447142857,40.6218748571429
"524",36047024500,-73.9519028333333,40.6827347777778
"525",36047024600,-73.9812510588235,40.6183652352941
"526",36047024700,-73.9508084090909,40.6796288636364
"527",36047024800,-73.9902873333333,40.6213728666667
"528",36047024900,-73.94831855,40.68278665
"529",36047025000,-73.9958256538462,40.6237714230769
"530",36047025100,-73.9496460625,40.6881
"531",36047025200,-73.9927121176471,40.619683
"532",36047025300,-73.95051785,40.69269115
"533",36047025400,-73.9842170666667,40.6168148666667
"534",36047025500,-73.9509873333333,40.6978026666667
"535",36047025600,-73.98522825,40.61485375
"536",36047025700,-73.9470998695652,40.6985396956522
"537",36047025800,-73.9871664,40.6131804666667
"538",36047025901,-73.9465543333333,40.6950122222222
"539",36047025902,-73.945689875,40.697188
"540",36047026000,-73.99237475,40.6171084375
"541",36047026100,-73.9458972941176,40.6924609411765
"542",36047026200,-73.9971010869565,40.6190733043478
"543",36047026300,-73.9454084545455,40.689539
"544",36047026400,-73.9981308260869,40.6143495217391
"545",36047026500,-73.9448611538462,40.6869918461538
"546",36047026600,-73.9902238235294,40.6124422352941
"547",36047026700,-73.9440495714286,40.6840320714286
"548",36047026800,-73.9904689375,40.6103524375
"549",36047026900,-73.9433895714286,40.681154
"550",36047027000,-73.9901392307692,40.6060086153846
"551",36047027100,-73.9361592424242,40.6786044242424
"552",36047027200,-73.9927368333333,40.6081820555556
"553",36047027300,-73.93712575,40.6808693125
"554",36047027400,-73.9953724736842,40.6112331052632
"555",36047027500,-73.9386187142857,40.6839610714286
"556",36047027600,-73.9998676,40.61067935
"557",36047027700,-73.9390113076923,40.686915
"558",36047027800,-74.0014961428571,40.6069404761905
"559",36047027900,-73.9395953076923,40.6898453076923
"560",36047028000,-74.0069697,40.60119075
"561",36047028100,-73.9403681428571,40.6927516428571
"562",36047028200,-74.00508925,40.599756
"563",36047028300,-73.9403390769231,40.6954408461538
"564",36047028400,-73.9990511666667,40.6055637222222
"565",36047028501,-73.942208,40.6996474285714
"566",36047028502,-73.9402462727273,40.6976025454545
"567",36047028600,-74.0028802083333,40.5986612083333
"568",36047028700,-73.9355692962963,40.6962521851852
"569",36047028800,-73.9966866470588,40.604493
"570",36047028900,-73.93206,40.6932969
"571",36047029000,-73.9944745882353,40.6031573529412
"572",36047029100,-73.9337883076923,40.6905133076923
"573",36047029200,-74.0010463913043,40.5971852173913
"574",36047029300,-73.9332055384615,40.6875833846154
"575",36047029400,-73.9986684090909,40.5949433181818
"576",36047029500,-73.9324019285714,40.684697
"577",36047029600,-73.9929491052632,40.6011182105263
"578",36047029700,-73.931245173913,40.680876
"579",36047029800,-73.9877241333333,40.6006515333333
"580",36047029900,-73.9271599230769,40.6780326923077
"581",36047030000,-73.9885860384615,40.5972848076923
